imdb_id,avg_rating,vote_count
tt0310281,7.2,30153
tt0310775,7.5,77658
tt0310793,8.0,150518
tt0311113,7.5,245609
tt0311429,5.8,187652
tt0312004,7.5,152648
tt0312329,5.3,7534
tt0312549,6.8,22517
tt0313443,6.5,67956
tt0313542,7.1,112461
tt0313737,6.2,130219
tt0313911,5.1,37957
tt0314331,7.6,557228
tt0314353,6.6,134043
tt0315297,5.3,24175
tt0315327,6.8,450149
tt0315642,7.1,20371
tt0315733,7.6,249494
tt0315824,4.9,19028
tt0315983,7.5,74235
tt0316188,7.2,5806
tt0316356,7.4,81050
tt0316396,6.8,82347
tt0316465,6.9,45169
tt0316654,7.5,741107
tt0316732,4.6,46007
tt0317132,6.4,13150
tt0317198,6.0,128452
tt0317219,7.3,497839
tt0317248,8.6,832785
tt0317303,5.6,76052
tt0317648,6.7,87143
tt0317676,2.1,39200
tt0317705,8.0,848665
tt0317740,7.0,397443
tt0317919,6.9,402065
tt0318081,4.2,21139
tt0318155,5.8,41625
tt0318283,5.5,14080
tt0318627,6.1,215059
tt0318649,6.1,106213
tt0318974,6.1,22845
tt0319061,8.0,467930
tt0319262,6.5,494910
tt0319343,7.1,328904
tt0319736,8.1,17708
tt0319769,7.5,15800
tt0320244,6.2,17669
tt0320661,7.3,331234
tt0320691,7.0,292873
tt0322259,5.9,308599
tt0322330,6.3,159777
tt0322589,5.3,48386
tt0323033,5.9,25161
tt0323298,6.7,4780
tt0323944,7.1,38710
tt0324127,5.8,21811
tt0324133,6.7,49798
tt0324554,6.9,59729
tt0325005,5.5,1768
tt0325055,6.3,11434
tt0325703,5.5,148042
tt0325710,7.8,486685
tt0325805,7.3,141715
tt0325980,8.1,1257670
tt0326450,6.9,2883
tt0326769,4.7,14409
tt0326905,6.6,24333
tt0327036,5.4,1809
tt0327056,7.9,501636
tt0327084,6.7,195510
tt0327162,5.4,71674
tt0327247,5.5,59564
tt0327437,5.9,97088
tt0327554,3.4,128662
tt0327597,7.8,281830
tt0327679,6.3,77725
tt0327850,6.7,146035
tt0328107,7.7,401469
tt0328538,6.8,102713
tt0328589,6.7,62572
tt0328828,6.3,222497
tt0329028,3.5,43421
tt0329101,5.7,131337
tt0329575,7.3,78222
tt0329691,4.1,29997
tt0329717,5.3,40339
tt0329774,4.5,74995
tt0330373,7.7,712903
tt0330602,6.7,7052
tt0330691,4.9,5777
tt0330793,6.4,175364
tt0331282,7.0,2042
tt0331953,5.7,32087
tt0332047,6.2,48822
tt0332280,7.8,651303
tt0332379,7.2,343227
tt0332452,7.3,590139
tt0332605,7.0,2928
tt0332658,6.8,16926
tt0333780,4.8,75421
tt0335013,6.2,6957
tt0335121,4.8,26902
tt0335438,6.1,157508
tt0335559,5.6,30092
tt0335563,6.5,23933
tt0337563,6.3,230931
tt0337579,5.7,16447
tt0337692,6.0,43965
tt0337741,6.7,132518
tt0337909,6.9,28672
tt0337917,5.2,11201
tt0337921,6.5,107864
tt0337978,7.1,428178
tt0338013,8.3,1129416
tt0338094,5.2,58893
tt0338096,5.9,30059
tt0338135,7.5,30515
tt0338325,5.7,15896
tt0338337,6.3,115102
tt0338348,6.6,256489
tt0338427,6.3,25021
tt0338459,4.4,68616
tt0338466,5.8,55821
tt0338512,7.0,16209
tt0338526,6.1,296232
tt0338751,7.5,393677
tt0339034,1.9,27175
tt0339291,6.8,225787
tt0339412,5.6,15438
tt0339419,7.1,4785
tt0339727,5.8,2059
tt0340163,6.5,114658
tt0340855,7.3,167153
tt0342258,7.0,109832
tt0342735,7.2,25754
tt0343135,6.0,147206
tt0343660,6.8,396407
tt0343737,6.7,110440
tt0343818,7.1,594001
tt0343996,6.5,10035
tt0344854,6.0,42476
tt0345074,6.3,8777
tt0345551,7.0,18981
tt0345950,7.2,107217
tt0346156,6.1,88691
tt0346491,5.6,179661
tt0347149,8.2,478173
tt0348150,6.1,295486
tt0348333,6.7,109162
tt0348836,5.8,121785
tt0349159,3.0,540
tt0349205,5.9,111984
tt0349260,6.0,2998
tt0349467,5.2,17465
tt0349683,6.3,179184
tt0349710,6.5,60149
tt0349825,7.5,61009
tt0349903,6.5,424928
tt0350028,6.0,38776
tt0350258,7.7,160851
tt0350261,7.0,34859
tt0351283,6.9,455665
tt0351817,8.1,26265
tt0351977,6.3,111932
tt0352248,8.0,203596
tt0354766,5.6,6236
tt0354899,7.2,71470
tt0355295,5.9,128525
tt0355702,7.1,59415
tt0356150,6.6,232530
tt0356470,5.9,97286
tt0356614,6.4,11468
tt0356618,5.8,69428
tt0356634,5.1,97304
tt0356910,6.5,564085
tt0357110,6.5,12383
tt0357111,5.8,15527
tt0357277,4.7,101525
tt0357413,7.1,389030
tt0357507,4.2,33206
tt0358082,6.4,168077
tt0358135,6.2,50765
tt0358273,7.8,273279
tt0358349,4.6,16369
tt0359013,5.8,195147
tt0359423,6.6,14157
tt0359517,4.6,8650
tt0359950,7.3,353223
tt0360009,6.5,33495
tt0360016,5.6,2472
tt0360201,6.3,67992
tt0360323,6.2,7186
tt0360486,7.0,389821
tt0360717,7.2,457620
tt0361089,5.5,25077
tt0361309,6.2,10215
tt0361467,4.7,32333
tt0361696,5.8,29385
tt0361748,8.4,1667784
tt0361841,5.3,19407
tt0361862,7.6,427529
tt0361925,5.3,14126
tt0362120,5.1,133215
tt0362227,7.4,511600
tt0362270,7.2,215264
tt0362478,5.6,96629
tt0363163,8.2,386473
tt0363547,7.2,280170
tt0363589,7.1,100146
tt0363771,6.9,441802
tt0363988,6.5,215175
tt0364045,6.2,98453
tt0364569,8.3,673350
tt0364725,6.7,274891
tt0364751,5.8,52688
tt0364970,5.5,99453
tt0365125,5.1,13873
tt0365485,6.7,46882
tt0365675,6.3,13385
tt0365737,6.9,136183
tt0365748,7.9,616342
tt0365830,6.8,117097
tt0365907,6.5,129574
tt0365929,5.5,41672
tt0366174,4.7,35243
tt0366548,6.4,206135
tt0366551,7.0,210759
tt0366627,7.1,121726
tt0366780,6.7,23965
tt0367027,6.4,36188
tt0367085,4.6,25269
tt0367089,7.3,92656
tt0367479,6.2,50771
tt0367594,6.7,548290
tt0367652,4.7,54519
tt0367882,6.2,501483
tt0367959,6.1,118788
tt0368008,6.6,120000
tt0368400,7.9,4275
tt0368447,6.6,287443
tt0368578,4.8,35554
tt0368709,6.3,73997
tt0368774,6.2,7359
tt0368794,6.8,62542
tt0368891,6.9,365758
tt0368933,5.9,92861
tt0369226,2.4,47703
tt0369339,7.5,446705
tt0369436,5.7,84714
tt0369441,6.2,158100
tt0369702,8.0,86760
tt0369735,5.6,67181
tt0370032,4.4,85147
tt0370263,5.7,222519
tt0371246,6.4,90404
tt0371257,6.7,89161
tt0371606,5.7,104466
tt0371724,6.7,212152
tt0371746,7.9,1165808
tt0372183,7.7,498432
tt0372237,5.9,47017
tt0372532,6.1,57651
tt0372588,7.2,181838
tt0372784,8.2,1636853
tt0372873,3.5,25645
tt0373051,5.8,135607
tt0373074,7.7,156177
tt0373469,7.5,242289
tt0373883,6.0,134629
tt0373889,7.5,662170
tt0373926,6.4,112332
tt0374536,4.8,76791
tt0374563,4.6,23970
tt0375063,7.5,210199
tt0375154,6.8,54978
tt0375173,6.2,55728
tt0375210,5.5,51621
tt0375568,6.2,41239
tt0375912,7.2,201743
tt0376105,5.2,18696
tt0376108,5.2,13860
tt0376136,6.1,109089
tt0376196,5.7,4332
tt0376541,7.2,243435
tt0376994,6.6,557609
tt0377062,6.1,57706
tt0377091,7.1,33964
tt0377092,7.1,458302
tt0377107,6.7,46886
tt0377109,5.4,103304
tt0377321,7.5,1673
tt0377471,5.6,73530
tt0377701,6.8,2639
tt0377818,5.1,83141
tt0377981,5.9,61566
tt0377992,7.8,4387
tt0378109,5.9,81420
tt0378194,8.0,833789
tt0379725,7.3,144840
tt0379786,7.8,310003
tt0379865,6.0,33935
tt0380389,6.7,67172
tt0380510,6.6,185113
tt0380599,6.8,34953
tt0380817,6.2,9072
tt0381061,8.0,714662
tt0381442,6.2,2907
tt0381681,8.1,300205
tt0381707,5.8,176002
tt0381849,7.6,341734
tt0381936,7.1,8305
tt0381971,6.5,18789
tt0382077,5.9,90614
tt0382625,6.6,470664
tt0382628,5.6,66635
tt0382932,8.1,876965
tt0382992,5.1,57323
tt0383010,5.1,33792
tt0383060,4.4,23334
tt0383222,3.0,37808
tt0383574,7.4,793148
tt0384369,7.4,18437
tt0384533,5.3,8411
tt0384537,6.5,251619
tt0384642,5.6,41750
tt0384680,6.6,84669
tt0384793,6.4,142478
tt0384806,5.9,119925
tt0385752,6.1,200060
tt0385880,6.7,145976
tt0386032,8.0,77611
tt0386117,6.7,110127
tt0386140,6.0,110712
tt0386588,6.6,341610
tt0386741,6.6,16585
tt0387055,5.5,6773
tt0387059,5.5,7331
tt0387131,7.3,152104
tt0387575,4.9,52068
tt0387808,6.5,198065
tt0387877,5.6,78322
tt0388139,7.2,20951
tt0388482,6.3,220407
tt0388500,5.6,19395
tt0388980,7.4,34591
tt0389326,7.8,4713
tt0389557,7.7,82010
tt0389722,6.6,194906
tt0389790,6.1,187111
tt0389860,6.4,369899
tt0390022,7.2,68621
tt0391304,6.6,72268
tt0392465,6.7,9486
tt0393109,7.1,112018
tt0393162,7.3,179253
tt0393329,5.8,1606
tt0393597,7.9,14824
tt0393735,4.4,20569
tt0395119,6.1,14246
tt0395169,8.1,382275
tt0395251,6.4,45674
tt0395495,5.9,29287
tt0395699,5.6,103545
tt0395972,7.3,45978
tt0396171,7.5,272199
tt0396269,7.0,385588
tt0396555,6.8,116052
tt0396652,6.1,30216
tt0396707,6.0,11418
tt0396752,6.6,88361
tt0397065,5.5,139105
tt0397078,5.5,63512
tt0397101,6.5,127011
tt0397313,7.3,69954
tt0397535,7.3,166253
tt0397892,6.8,237705
tt0398017,6.6,77680
tt0398027,6.4,19226
tt0398165,6.4,202237
tt0398286,7.7,516906
tt0398375,5.5,63208
tt0398712,6.3,83048
tt0398808,7.2,181113
tt0398913,4.8,47037
tt0399146,7.4,263074
tt0399201,6.8,333537
tt0399295,7.6,347350
tt0399854,6.5,16986
tt0399901,6.6,1065
tt0400497,4.9,52315
tt0400717,6.1,109509
tt0401233,6.9,18772
tt0401383,8.0,111558
tt0401445,6.9,104103
tt0401711,7.2,75398
tt0401729,6.6,292232
tt0401792,8.0,805578
tt0401815,5.0,11408
tt0401855,6.7,213432
tt0402022,5.4,134779
tt0402158,5.8,12340
tt0402399,6.7,91845
tt0402901,5.2,42692
tt0402910,6.4,59191
tt0403358,6.4,56123
tt0403508,6.5,66671
tt0403703,5.0,9318
tt0404030,7.4,60683
tt0404032,6.7,144287
tt0404203,7.5,119311
tt0404390,7.3,105032
tt0405159,8.1,743075
tt0405296,7.0,119660
tt0405325,6.3,97515
tt0405336,5.3,41482
tt0405422,7.1,483117
tt0405469,5.2,28569
tt0405508,8.1,124078
tt0405676,6.1,26044
tt0405821,6.0,13924
tt0406375,6.3,120032
tt0406759,5.4,57696
tt0406816,6.9,100596
tt0407304,6.5,488177
tt0407887,8.5,1478292
tt0408236,7.3,396473
tt0408306,7.5,246437
tt0408345,5.8,60412
tt0408524,5.8,23356
tt0408790,6.3,175685
tt0408839,5.8,98035
tt0408985,6.6,39995
tt0409182,5.7,112724
tt0409184,7.0,21603
tt0409345,6.3,18767
tt0409459,7.6,596122
tt0409527,5.1,1562
tt0409847,6.0,236824
tt0409904,6.4,35835
tt0410097,7.3,44318
tt0410297,6.8,161116
tt0410377,6.0,37540
tt0410454,6.5,1235
tt0410764,6.3,35310
tt0411061,5.9,79271
tt0411477,7.0,292510
tt0411705,4.8,24644
tt0411951,4.8,29007
tt0412019,7.1,108479
tt0412536,6.6,13926
tt0413099,5.4,158670
tt0413267,6.1,345415
tt0413300,6.3,664328
tt0413895,6.3,48034
tt0414055,6.8,76656
tt0414387,7.8,348255
tt0414852,7.1,75431
tt0414853,5.6,36182
tt0414951,6.1,17916
tt0414982,5.8,161310
tt0414993,7.2,252664
tt0415003,5.6,5177
tt0415306,6.6,206385
tt0415481,7.1,3829
tt0415678,5.8,2312
tt0416044,7.2,50272
tt0416212,7.2,28801
tt0416236,6.5,105597
tt0416292,7.1,2036
tt0416320,7.6,233062
tt0416449,7.6,887253
tt0416496,5.7,38082
tt0416508,7.0,66577
tt0417001,5.9,33609
tt0417148,5.5,146917
tt0417217,6.2,50850
tt0417241,7.1,2825
tt0417385,7.4,7403
tt0417397,7.1,22069
tt0417433,5.8,22257
tt0417741,7.6,623923
tt0418110,7.2,9908
tt0418279,7.1,694293
tt0418460,6.6,11237
tt0418689,7.1,131653
tt0418753,6.7,7121
tt0418763,7.0,214666
tt0418819,6.2,102857
tt0419294,7.3,42483
tt0419663,3.7,1525
tt0419706,5.2,121094
tt0419749,7.0,37106
tt0419843,6.4,33133
tt0419887,7.6,83710
tt0419946,4.8,36579
tt0420223,7.5,240233
tt0420238,6.1,40675
tt0420332,7.8,59536
tt0420609,7.0,18506
tt0421054,5.9,70375
tt0421073,6.8,123419
tt0421206,7.1,82277
tt0421229,7.6,4442
tt0421238,7.3,56269
tt0421239,6.5,154033
tt0421715,7.8,718290
tt0421729,4.8,47746
tt0422091,6.6,23448
tt0422295,6.3,16555
tt0422720,6.5,126701
tt0423169,6.6,12188
tt0423294,6.7,95867
tt0424095,6.6,143720
tt0424136,7.0,171585
tt0424205,7.6,33059
tt0424345,7.3,142510
tt0424774,3.8,44281
tt0424993,5.6,51317
tt0425061,6.5,232730
tt0425112,7.8,549848
tt0425123,6.7,120695
tt0425210,7.7,331590
tt0425413,6.5,70433
tt0425430,5.3,41778
tt0425598,7.2,9733
tt0425601,7.1,13842
tt0425637,7.3,49380
tt0426592,4.7,79254
tt0426931,7.4,112703
tt0427152,5.9,113187
tt0427229,5.7,91070
tt0427309,7.5,64827
tt0427327,6.7,141982
tt0427392,5.9,85253
tt0427470,6.9,61150
tt0427944,7.5,232091
tt0427954,7.0,39741
tt0429493,6.7,272486
tt0429589,5.8,42940
tt0429591,5.4,46593
tt0430105,6.8,163454
tt0430304,4.5,62481
tt0430308,5.5,51862
tt0430357,6.1,126961
tt0430431,6.0,8012
tt0430770,5.0,23735
tt0430912,4.4,42599
tt0430922,6.8,245163
tt0431021,5.9,64550
tt0431197,7.0,134770
tt0431308,7.0,221908
tt0431461,5.1,213
tt0432021,6.2,210071
tt0432047,7.6,17823
tt0432283,7.9,283867
tt0432291,3.7,40176
tt0433035,7.1,368863
tt0433350,6.8,6016
tt0433362,6.4,137666
tt0433383,7.4,102724
tt0433386,5.1,52416
tt0433387,6.8,69591
tt0433398,7.2,951
tt0433416,7.5,22222
tt0433442,4.7,12501
tt0434215,6.0,8708
tt0434409,8.1,1210116
tt0434424,4.2,2967
tt0435528,5.7,10275
tt0435623,6.9,13322
tt0435651,6.4,128100
tt0435670,6.1,36891
tt0435680,6.7,20021
tt0435705,6.2,170099
tt0435761,8.3,925916
tt0436331,5.8,32623
tt0436339,5.1,51595
tt0436613,7.7,10577
tt0436697,7.3,117508
tt0437447,7.3,5731
tt0437800,7.4,22289
tt0437954,4.7,9364
tt0438097,6.8,306403
tt0438488,6.5,384823
tt0439182,6.2,1245
tt0439289,6.1,23436
tt0439630,6.3,10093
tt0439662,7.1,35982
tt0440963,8.0,669669
tt0441007,6.1,4375
tt0441048,6.6,31214
tt0441773,7.6,547227
tt0441796,5.0,34807
tt0441909,7.6,109871
tt0442781,7.3,3902
tt0442933,6.3,177003
tt0443272,7.3,277932
tt0443274,6.6,155728
tt0443295,5.5,31144
tt0443431,5.0,9655
tt0443489,6.6,78750
tt0443536,6.5,68643
tt0443543,7.5,396302
tt0443632,6.1,55591
tt0443649,5.1,137352
tt0443680,7.5,197473
tt0443701,5.9,95101
tt0443706,7.7,631126
tt0444182,7.0,15358
tt0444682,5.6,45237
tt0445946,5.6,26569
tt0446013,5.4,46892
tt0446029,7.5,479749
tt0446046,6.6,27030
tt0448011,6.2,254888
tt0448124,7.4,13572
tt0448134,7.2,275219
tt0448157,6.4,525569
tt0449010,5.1,132352
tt0449086,5.1,14205
tt0449088,7.1,715744
tt0449089,5.6,65016
tt0449467,7.5,323180
tt0449487,5.8,40100
tt0449994,7.5,35547
tt0449999,6.1,22701
tt0450232,6.6,136458
tt0450259,8.0,604494
tt0450314,5.9,68836
tt0450340,6.4,31914
tt0450345,3.8,73132
tt0450385,6.8,303316
tt0450405,5.8,48863
tt0451038,5.4,1250
tt0451079,6.8,154092
tt0451279,7.3,716702
tt0452594,5.8,141763
tt0452598,5.5,64521
tt0452608,6.4,223354
tt0452623,7.6,301082
tt0452624,6.0,26452
tt0452625,5.6,96625
tt0452637,5.5,106157
tt0452681,4.8,44592
tt0452694,7.1,161644
tt0452702,6.2,110552
tt0453365,5.5,2365
tt0453451,6.4,137762
tt0453467,7.1,336014
tt0453556,6.2,70643
tt0453562,7.5,105437
tt0454082,4.7,31984
tt0454824,6.5,45360
tt0454841,6.4,189440
tt0454848,7.6,410706
tt0454876,7.9,682788
tt0454919,4.7,31551
tt0454921,8.0,587693
tt0454945,6.4,183038
tt0454987,5.9,26870
tt0455407,6.5,133070
tt0455537,3.9,770
tt0455538,6.4,71411
tt0455590,7.6,200458
tt0455612,5.3,12296
tt0455760,6.1,104975
tt0455824,6.6,131821
tt0455857,5.1,49820
tt0455944,7.3,442224
tt0455957,6.9,32416
tt0455960,5.6,46594
tt0455967,5.7,90239
tt0456047,8.4,7617
tt0457400,5.3,77171
tt0457430,8.2,721860
tt0457433,5.7,52781
tt0457495,5.1,26038
tt0457510,5.9,97062
tt0457513,6.6,89004
tt0457530,6.2,798
tt0457572,6.7,30597
tt0457939,7.0,346914
tt0458242,6.8,8406
tt0458339,6.9,927111
tt0458352,6.9,495924
tt0458481,6.5,174154
tt0458525,6.5,552411
tt0459759,5.7,1140
tt0460505,7.6,5508
tt0460611,6.2,512
tt0460989,7.5,56556
tt0461770,7.1,223061
tt0462200,6.9,67584
tt0462229,4.6,12369
tt0462244,3.2,18327
tt0462338,6.7,17412
tt0462396,5.4,37656
tt0462465,6.2,79998
tt0462499,7.0,250301
tt0462504,7.3,113351
tt0462519,5.9,31267
tt0462538,7.3,356637
tt0462579,5.8,1160
tt0462590,6.5,130248
tt0463034,5.6,85425
tt0463854,6.9,307772
tt0463872,5.2,33662
tt0463985,6.1,313235
tt0463998,7.6,88461
tt0464041,6.0,19685
tt0464049,6.8,21878
tt0464154,5.5,99306
tt0464665,6.6,756
tt0465142,5.5,25434
tt0465234,6.5,260560
tt0465407,5.6,1023
tt0465436,6.5,12565
tt0465494,6.2,182688
tt0465502,5.9,24662
tt0465538,7.2,178035
tt0465551,7.4,86992
tt0465580,6.1,117346
tt0465602,6.6,156985
tt0465967,7.0,2950
tt0466342,2.8,63158
tt0466399,6.9,5220
tt0466816,6.9,13332
tt0466839,6.0,20034
tt0466856,6.2,12561
tt0466893,6.5,18815
tt0466909,5.5,64907
tt0467197,5.3,131899
tt0468489,7.1,93686
tt0468492,7.1,137725
tt0468565,7.2,31949
tt0468569,9.0,2998679
tt0469021,6.9,33450
tt0469263,6.3,23542
tt0469494,8.2,666460
tt0469623,7.1,30171
tt0469641,6.0,89391
tt0469903,7.2,23202
tt0470705,6.1,39150
tt0470752,7.7,614408
tt0470765,6.3,16515
tt0471042,6.2,153933
tt0472033,7.0,152272
tt0472043,7.8,343196
tt0472062,7.0,127576
tt0472071,5.8,10678
tt0472126,6.8,1830
tt0472181,5.4,100044
tt0472259,6.0,4262
tt0472399,6.5,177678
tt0473024,2.2,9518
tt0473075,6.5,310678
tt0473102,6.9,4362
tt0473188,5.8,15589
tt0473367,7.4,28826
tt0473705,7.1,163578
tt0473709,6.5,6118
tt0475276,7.6,113026
tt0475290,6.3,146254
tt0475298,4.1,3277
tt0475394,6.6,154747
tt0475944,5.2,53556
tt0476527,6.6,6864
tt0476964,6.7,64581
tt0477051,4.2,82959
tt0477071,5.9,83116
tt0477080,6.8,212989
tt0477302,6.9,106439
tt0477337,4.8,938
tt0477347,6.5,391350
tt0477348,8.2,1113497
tt0478087,6.8,272971
tt0478134,7.2,76252
tt0478304,6.8,187527
tt0478311,6.9,391378
tt0478970,7.2,746445
tt0479143,7.1,236610
tt0479162,6.7,5969
tt0479537,6.6,35597
tt0479647,6.7,13388
tt0479751,7.6,22676
tt0479884,6.9,270135
tt0479952,6.6,258095
tt0479997,5.4,100286
tt0480025,7.7,131473
tt0480239,5.6,14534
tt0480242,6.8,108853
tt0480249,7.2,845117
tt0480255,6.2,109059
tt0480669,7.1,71454
tt0480687,5.9,133346
tt0481141,6.3,81084
tt0481369,6.4,216829
tt0481499,7.1,240643
tt0481536,6.5,143891
tt0482527,6.2,43620
tt0482546,7.0,32928
tt0482571,8.5,1504498
tt0482572,6.6,64540
tt0482603,4.5,12917
tt0482606,6.1,151030
tt0483607,5.9,81187
tt0483726,6.2,36046
tt0483756,6.1,6235
tt0484111,5.7,8822
tt0484740,6.4,24506
tt0485947,7.7,251247
tt0485985,5.9,37839
tt0486551,6.2,72475
tt0486576,5.6,285063
tt0486583,5.7,49430
tt0486655,7.6,291303
tt0486674,5.6,28895
tt0486822,6.8,264209
tt0488478,7.5,15647
tt0489037,7.6,12838
tt0489099,6.1,330392
tt0489235,6.1,25374
tt0489237,6.2,65597
tt0489244,3.1,3976
tt0489281,6.4,21175
tt0490170,2.6,2721
tt0490181,5.2,27433
tt0490204,7.4,100910
tt0490215,7.2,127044
tt0491152,5.8,66353
tt0492389,3.9,18714
tt0492619,6.2,13938
tt0492956,6.4,102256
tt0493405,6.0,52381
tt0493430,7.0,81407
tt0493464,6.7,418773
tt0494238,6.1,83763
tt0494652,5.5,16161
tt0495596,6.3,46172
tt0496328,5.4,3061
tt0496806,6.9,376159
tt0497465,7.1,273989
tt0498353,5.5,98924
tt0498380,7.8,173290
tt0498381,4.5,44331
tt0498399,6.8,94816
tt0499375,7.7,25537
tt0499448,6.5,231898
tt0499554,5.9,28317
tt0499556,6.2,98912
tt0758730,4.6,140068
tt0758742,7.5,32575
tt0758746,5.5,121428
tt0758752,6.7,234279
tt0758758,8.1,676326
tt0758766,6.5,109301
tt0758774,7.0,244410
tt0758794,7.1,66216
tt0760329,6.4,43748
tt0762107,5.9,156948
tt0762114,5.3,41202
tt0762125,6.0,59953
tt0763831,5.9,46243
tt0765010,7.1,159090
tt0765120,6.6,57563
tt0765429,7.8,469727
tt0765443,7.6,269702
tt0765446,5.8,27390
tt0765476,5.1,44778
tt0770703,6.0,89565
tt0770752,5.7,86738
tt0770772,5.5,17783
tt0770828,7.1,831192
tt0775489,7.4,37012
tt0775539,5.4,26804
tt0775552,5.4,25100
tt0778661,5.9,8544
tt0780504,7.8,732137
tt0780516,6.7,27283
tt0780521,7.2,176232
tt0780536,7.9,477259
tt0780571,7.3,160207
tt0780607,6.0,22186
tt0783233,7.8,312051
tt0785006,5.5,25668
tt0785035,6.2,32445
tt0787474,6.8,63065
tt0790623,6.2,21269
tt0790628,5.9,76919
tt0790686,6.1,116276
tt0790712,7.1,37545
tt0790724,7.0,377606
tt0790736,5.6,147588
tt0795351,6.2,95424
tt0795441,7.0,13767
tt0795461,3.6,79801
tt0796366,7.9,628461
tt0796375,6.4,19207
tt0799949,2.4,111171
tt0800039,7.1,309467
tt0800080,6.6,540890
tt0800164,5.4,500
tt0800240,6.0,41581
tt0800241,6.6,55560
tt0800308,6.7,66196
tt0800320,5.8,298306
tt0800369,7.0,928246
tt0801526,6.0,7744
tt0803096,6.7,288007
tt0804461,6.7,76146
tt0804497,7.1,150130
tt0804507,5.0,11518
tt0804516,5.9,37765
tt0804522,6.8,58961
tt0804529,6.0,6756
tt0805564,7.3,161417
tt0805570,6.0,73341
tt0807944,7.1,2928
tt0808151,6.7,316515
tt0808279,6.5,106978
tt0808399,6.2,48877
tt0808510,5.0,51277
tt0808526,6.4,8035
tt0810784,6.9,29185
tt0810819,7.1,203003
tt0810913,3.3,92810
tt0810922,6.3,56684
tt0811066,7.1,11171
tt0811080,6.1,80388
tt0811138,3.8,55855
tt0814005,5.7,262
tt0814022,5.3,58917
tt0814255,5.9,208570
tt0814314,7.6,320320
tt0814666,6.7,1537
tt0815236,6.4,148961
tt0815244,6.2,52397
tt0816462,5.2,104041
tt0816692,8.7,2315934
tt0816711,7.0,748979
tt0817177,7.7,101750
tt0817230,5.8,127601
tt0821642,6.7,56006
tt0822832,7.0,171537
tt0822847,5.7,126397
tt0822854,7.1,365248
tt0824747,7.7,270051
tt0825232,7.4,265467
tt0829150,6.2,215127
tt0829459,6.6,28473
tt0829482,7.6,659522
tt0830515,6.5,481610
tt0831387,6.4,452624
tt0831887,4.7,63549
tt0834001,6.5,171370
tt0837562,7.0,295079
tt0838221,7.2,222684
tt0838247,5.9,42144
tt0838283,6.9,329475
tt0840361,7.5,428776
tt0841046,6.8,79046
tt0842926,7.0,135890
tt0843326,8.2,10437
tt0844286,6.7,53277
tt0844471,6.9,270096
tt0844671,4.6,12765
tt0844708,6.5,103946
tt0844993,4.7,14371
tt0845046,7.0,33276
tt0846040,7.0,6844
tt0848228,8.0,1500774
tt0848537,6.6,111938
tt0848538,4.8,3818
tt0848557,5.5,50094
tt0850253,6.6,15357
tt0852713,5.6,92645
tt0853096,6.3,7061
tt0854678,7.5,17086
tt0857190,6.1,20785
tt0858479,6.1,23599
tt0858486,6.5,12373
tt0859163,5.2,175003
tt0861689,6.5,76134
tt0862467,6.0,65102
tt0862846,6.8,75162
tt0864835,6.7,80770
tt0865554,4.9,17788
tt0865556,6.5,111320
tt0865559,5.9,21156
tt0866439,5.8,77778
tt0869994,6.8,13007
tt0870984,6.5,140461
tt0871426,6.0,48256
tt0872230,4.8,22079
tt0873886,6.1,68880
tt0875034,5.8,45829
tt0876563,7.6,173307
tt0879843,7.0,17769
tt0879870,5.8,109762
tt0880502,7.7,34591
tt0880578,6.2,53962
tt0881200,7.3,7461
tt0881320,5.9,57959
tt0881891,4.8,45176
tt0882977,6.4,94151
tt0884224,5.5,22756
tt0884328,7.1,356379
tt0884726,4.9,6397
tt0884732,6.6,82303
tt0887745,6.6,1846
tt0887883,7.0,362688
tt0887912,7.5,483319
tt0887971,4.8,7555
tt0889573,6.1,114535
tt0889588,7.0,10093
tt0891527,6.2,54076
tt0891592,3.7,25748
tt0892375,8.4,2952
tt0892767,5.5,24754
tt0892769,8.1,837154
tt0892782,6.4,181744
tt0892791,6.3,233856
tt0897361,3.6,31474
tt0898367,7.2,262190
tt0899106,5.7,34396
tt0900387,7.0,29529
tt0901476,5.5,118908
tt0902272,6.9,21850
tt0903624,7.8,899261
tt0903627,7.0,7098
tt0905372,6.2,149881
tt0906108,5.9,14312
tt0906665,6.1,16054
tt0907119,5.5,1155
tt0910936,6.9,364169
tt0910970,8.4,1251883
tt0912593,8.2,8730
tt0913354,5.7,32352
tt0914797,6.8,18493
tt0914798,7.7,260575
tt0918628,4.6,2023
tt0918927,7.5,140885
tt0918940,6.2,192809
tt0924129,6.7,24984
tt0926084,7.7,626916
tt0929632,7.3,118286
tt0933361,6.4,726
tt0935075,7.0,52028
tt0936501,7.7,652574
tt0937237,6.1,11461
tt0938283,4.0,177933
tt0938330,4.9,68384
tt0942385,7.1,465273
tt0942903,7.2,24476
tt0944114,5.5,795
tt0944835,6.5,336505
tt0945513,7.5,565411
tt0947802,6.2,57599
tt0947810,6.8,144871
tt0948470,6.9,728780
tt0948530,7.2,4364
tt0949731,5.0,221983
tt0952640,5.3,99034
tt0954990,6.7,9075
tt0955308,6.6,289786
tt0959337,7.3,229646
tt0960144,5.6,220079
tt0960731,6.0,103490
tt0962736,7.2,67992
tt0963178,6.5,102285
tt0963966,6.1,173059
tt0964185,6.8,14018
tt0964517,7.8,397712
tt0968264,6.9,30445
